analysis_group,state,fia_species_code,scientific_name,period,cell_id,effort_count,focal_count
NC|261|Tsuga canadensis,NC,261,Tsuga canadensis,late,73_-154,3,0
NC|261|Tsuga canadensis,NC,261,Tsuga canadensis,late,73_-155,2,0
NC|261|Tsuga canadensis,NC,261,Tsuga canadensis,late,73_-156,8,0
NC|261|Tsuga canadensis,NC,261,Tsuga canadensis,late,73_-157,3,0
NC|261|Tsuga canadensis,NC,261,Tsuga canadensis,late,73_-158,1,0
NC|261|Tsuga canadensis,NC,261,Tsuga canadensis,late,73_-159,5,0
NC|261|Tsuga canadensis,NC,261,Tsuga canadensis,late,73_-160,12,0
NC|261|Tsuga canadensis,NC,261,Tsuga canadensis,late,73_-161,2,0
NC|261|Tsuga canadensis,NC,261,Tsuga canadensis,late,73_-162,23,0
NC|261|Tsuga canadensis,NC,261,Tsuga canadensis,late,73_-163,21,1
NC|261|Tsuga canadensis,NC,261,Tsuga canadensis,late,73_-164,22,2
NC|316|Acer rubrum,NC,316,Acer rubrum,early,67_-156,3,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,67_-157,2,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,68_-156,22,2
NC|316|Acer rubrum,NC,316,Acer rubrum,early,68_-157,3,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,68_-159,9,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,69_-154,10,1
NC|316|Acer rubrum,NC,316,Acer rubrum,early,69_-155,2,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,69_-156,2,1
NC|316|Acer rubrum,NC,316,Acer rubrum,early,69_-158,4,1
NC|316|Acer rubrum,NC,316,Acer rubrum,early,69_-159,3,1
NC|316|Acer rubrum,NC,316,Acer rubrum,early,69_-162,6,2
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-151,2,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-152,6,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-153,1,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-154,7,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-155,3,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-157,1,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-158,85,8
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-159,26,1
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-160,9,1
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-161,47,3
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-162,139,8
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-163,24,1
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-164,22,3
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-165,32,1
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-166,174,14
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-167,109,12
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-168,56,4
NC|316|Acer rubrum,NC,316,Acer rubrum,early,70_-169,11,1
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-152,13,2
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-153,7,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-154,19,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-155,2,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-156,2,1
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-157,53,5
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-158,779,61
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-159,545,31
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-160,27,2
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-161,10,1
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-162,35,2
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-163,54,10
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-164,40,2
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-165,213,16
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-166,156,8
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-167,102,9
NC|316|Acer rubrum,NC,316,Acer rubrum,early,71_-168,1,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,72_-152,15,4
NC|316|Acer rubrum,NC,316,Acer rubrum,early,72_-153,26,8
NC|316|Acer rubrum,NC,316,Acer rubrum,early,72_-154,7,4
NC|316|Acer rubrum,NC,316,Acer rubrum,early,72_-155,2,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,72_-157,16,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,72_-158,195,15
NC|316|Acer rubrum,NC,316,Acer rubrum,early,72_-159,156,6
NC|316|Acer rubrum,NC,316,Acer rubrum,early,72_-160,59,3
NC|316|Acer rubrum,NC,316,Acer rubrum,early,72_-161,41,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,72_-162,15,2
NC|316|Acer rubrum,NC,316,Acer rubrum,early,72_-163,18,4
NC|316|Acer rubrum,NC,316,Acer rubrum,early,72_-164,77,10
NC|316|Acer rubrum,NC,316,Acer rubrum,early,72_-165,14,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,73_-152,5,3
NC|316|Acer rubrum,NC,316,Acer rubrum,early,73_-153,3,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,73_-157,3,0
NC|316|Acer rubrum,NC,316,Acer rubrum,early,73_-164,1,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,67_-156,35,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,67_-157,55,6
NC|316|Acer rubrum,NC,316,Acer rubrum,late,67_-158,9,1
NC|316|Acer rubrum,NC,316,Acer rubrum,late,68_-155,2,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,68_-156,424,69
NC|316|Acer rubrum,NC,316,Acer rubrum,late,68_-157,50,14
NC|316|Acer rubrum,NC,316,Acer rubrum,late,68_-158,26,5
NC|316|Acer rubrum,NC,316,Acer rubrum,late,68_-159,5,1
NC|316|Acer rubrum,NC,316,Acer rubrum,late,69_-153,2,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,69_-154,178,17
NC|316|Acer rubrum,NC,316,Acer rubrum,late,69_-155,107,12
NC|316|Acer rubrum,NC,316,Acer rubrum,late,69_-156,21,2
NC|316|Acer rubrum,NC,316,Acer rubrum,late,69_-157,13,1
NC|316|Acer rubrum,NC,316,Acer rubrum,late,69_-158,35,5
NC|316|Acer rubrum,NC,316,Acer rubrum,late,69_-159,80,16
NC|316|Acer rubrum,NC,316,Acer rubrum,late,69_-160,62,7
NC|316|Acer rubrum,NC,316,Acer rubrum,late,69_-161,188,19
NC|316|Acer rubrum,NC,316,Acer rubrum,late,69_-162,85,5
NC|316|Acer rubrum,NC,316,Acer rubrum,late,69_-167,1,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,69_-168,4,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,69_-169,2,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-151,10,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-152,88,2
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-153,8,1
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-154,32,2
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-155,59,5
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-156,54,5
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-157,22,3
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-158,244,18
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-159,307,17
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-160,108,5
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-161,287,17
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-162,1286,72
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-163,382,22
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-164,101,8
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-165,586,26
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-166,1560,106
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-167,1231,65
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-168,684,32
NC|316|Acer rubrum,NC,316,Acer rubrum,late,70_-169,68,7
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-151,20,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-152,119,25
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-153,23,13
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-154,46,9
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-155,131,25
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-156,62,5
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-157,563,63
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-158,5141,401
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-159,3247,133
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-160,228,24
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-161,299,19
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-162,370,24
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-163,844,54
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-164,573,51
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-165,1518,67
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-166,1830,84
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-167,520,20
NC|316|Acer rubrum,NC,316,Acer rubrum,late,71_-168,18,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-152,405,63
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-153,42,5
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-154,43,2
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-155,22,2
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-156,61,9
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-157,110,5
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-158,1421,74
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-159,1353,54
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-160,1118,58
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-161,788,53
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-162,165,5
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-163,489,29
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-164,1835,93
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-165,73,1
NC|316|Acer rubrum,NC,316,Acer rubrum,late,72_-166,12,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,73_-152,6,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,73_-153,15,3
NC|316|Acer rubrum,NC,316,Acer rubrum,late,73_-154,3,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,73_-155,2,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,73_-156,8,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,73_-157,3,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,73_-158,1,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,73_-159,5,1
NC|316|Acer rubrum,NC,316,Acer rubrum,late,73_-160,12,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,73_-161,2,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,73_-162,23,2
NC|316|Acer rubrum,NC,316,Acer rubrum,late,73_-163,21,0
NC|316|Acer rubrum,NC,316,Acer rubrum,late,73_-164,22,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,67_-156,3,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,67_-157,2,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,68_-156,22,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,68_-157,3,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,68_-159,9,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,69_-154,10,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,69_-155,2,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,69_-156,2,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,69_-158,4,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,69_-159,3,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,69_-162,6,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-151,2,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-152,6,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-153,1,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-154,7,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-155,3,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-157,1,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-158,85,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-159,26,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-160,9,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-161,47,1
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-162,139,3
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-163,24,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-164,22,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-165,32,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-166,174,5
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-167,109,4
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-168,56,2
NC|318|Acer saccharum,NC,318,Acer saccharum,early,70_-169,11,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-152,13,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-153,7,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-154,19,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-155,2,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-156,2,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-157,53,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-158,779,1
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-159,545,2
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-160,27,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-161,10,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-162,35,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-163,54,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-164,40,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-165,213,4
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-166,156,2
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-167,102,8
NC|318|Acer saccharum,NC,318,Acer saccharum,early,71_-168,1,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,72_-152,15,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,72_-153,26,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,72_-154,7,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,72_-155,2,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,72_-157,16,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,72_-158,195,1
NC|318|Acer saccharum,NC,318,Acer saccharum,early,72_-159,156,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,72_-160,59,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,72_-161,41,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,72_-162,15,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,72_-163,18,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,72_-164,77,6
NC|318|Acer saccharum,NC,318,Acer saccharum,early,72_-165,14,2
NC|318|Acer saccharum,NC,318,Acer saccharum,early,73_-152,5,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,73_-153,3,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,73_-157,3,0
NC|318|Acer saccharum,NC,318,Acer saccharum,early,73_-164,1,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,67_-156,35,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,67_-157,55,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,67_-158,9,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,68_-155,2,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,68_-156,424,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,68_-157,50,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,68_-158,26,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,68_-159,5,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,69_-153,2,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,69_-154,178,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,69_-155,107,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,69_-156,21,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,69_-157,13,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,69_-158,35,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,69_-159,80,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,69_-160,62,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,69_-161,188,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,69_-162,85,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,69_-167,1,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,69_-168,4,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,69_-169,2,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-151,10,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-152,88,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-153,8,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-154,32,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-155,59,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-156,54,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-157,22,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-158,244,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-159,307,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-160,108,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-161,287,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-162,1286,4
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-163,382,1
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-164,101,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-165,586,4
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-166,1560,8
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-167,1231,12
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-168,684,12
NC|318|Acer saccharum,NC,318,Acer saccharum,late,70_-169,68,1
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-151,20,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-152,119,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-153,23,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-154,46,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-155,131,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-156,62,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-157,563,1
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-158,5141,7
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-159,3247,9
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-160,228,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-161,299,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-162,370,2
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-163,844,7
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-164,573,3
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-165,1518,13
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-166,1830,26
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-167,520,10
NC|318|Acer saccharum,NC,318,Acer saccharum,late,71_-168,18,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-152,405,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-153,42,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-154,43,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-155,22,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-156,61,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-157,110,1
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-158,1421,1
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-159,1353,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-160,1118,5
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-161,788,5
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-162,165,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-163,489,1
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-164,1835,58
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-165,73,2
NC|318|Acer saccharum,NC,318,Acer saccharum,late,72_-166,12,1
NC|318|Acer saccharum,NC,318,Acer saccharum,late,73_-152,6,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,73_-153,15,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,73_-154,3,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,73_-155,2,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,73_-156,8,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,73_-157,3,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,73_-158,1,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,73_-159,5,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,73_-160,12,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,73_-161,2,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,73_-162,23,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,73_-163,21,0
NC|318|Acer saccharum,NC,318,Acer saccharum,late,73_-164,22,1
NC|403|Carya glabra,NC,403,Carya glabra,early,67_-156,3,0
NC|403|Carya glabra,NC,403,Carya glabra,early,67_-157,2,0
NC|403|Carya glabra,NC,403,Carya glabra,early,68_-156,22,2
NC|403|Carya glabra,NC,403,Carya glabra,early,68_-157,3,0
NC|403|Carya glabra,NC,403,Carya glabra,early,68_-159,9,0
NC|403|Carya glabra,NC,403,Carya glabra,early,69_-154,10,0
NC|403|Carya glabra,NC,403,Carya glabra,early,69_-155,2,0
NC|403|Carya glabra,NC,403,Carya glabra,early,69_-156,2,0
NC|403|Carya glabra,NC,403,Carya glabra,early,69_-158,4,0
NC|403|Carya glabra,NC,403,Carya glabra,early,69_-159,3,0
NC|403|Carya glabra,NC,403,Carya glabra,early,69_-162,6,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-151,2,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-152,6,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-153,1,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-154,7,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-155,3,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-157,1,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-158,85,1
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-159,26,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-160,9,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-161,47,1
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-162,139,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-163,24,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-164,22,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-165,32,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-166,174,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-167,109,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-168,56,0
NC|403|Carya glabra,NC,403,Carya glabra,early,70_-169,11,0
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-152,13,0
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-153,7,0
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-154,19,1
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-155,2,0
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-156,2,0
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-157,53,0
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-158,779,9
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-159,545,13
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-160,27,1
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-161,10,0
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-162,35,1
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-163,54,0
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-164,40,0
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-165,213,1
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-166,156,0
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-167,102,0
NC|403|Carya glabra,NC,403,Carya glabra,early,71_-168,1,0
NC|403|Carya glabra,NC,403,Carya glabra,early,72_-152,15,0
NC|403|Carya glabra,NC,403,Carya glabra,early,72_-153,26,0
NC|403|Carya glabra,NC,403,Carya glabra,early,72_-154,7,0
NC|403|Carya glabra,NC,403,Carya glabra,early,72_-155,2,0
NC|403|Carya glabra,NC,403,Carya glabra,early,72_-157,16,0
